     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.609 | Copied /home/runner/work/blog/blog/source/20251226-PyGTK4.adoc to /home/runner/work/blog/blog/var/cache
     DEBUG |  115 | Util                 | 20/02/2026 23:57:32.609 | 10 documents copied to '/home/runner/work/blog/blog/var/cache'
     DEBUG |   71 | Deployer             | 20/02/2026 23:57:32.614 | Copy temporary files to distributed directory
     DEBUG |   75 | Deployer             | 20/02/2026 23:57:32.629 | Deleted target contents in: /home/runner/work/blog/blog/docs
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.630 | Copied /home/runner/work/blog/blog/source/20251214-0030.adoc to /home/runner/work/blog/blog/docs/sources
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.630 | Copied /home/runner/work/blog/blog/source/20260216-EAT.adoc to /home/runner/work/blog/blog/docs/sources
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.630 | Copied /home/runner/work/blog/blog/source/20260221_0100.adoc to /home/runner/work/blog/blog/docs/sources
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.630 | Copied /home/runner/work/blog/blog/source/about_app.adoc to /home/runner/work/blog/blog/docs/sources
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.630 | Copied /home/runner/work/blog/blog/source/20251228-KB4IT-incremental-compiling.adoc to /home/runner/work/blog/blog/docs/sources
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.630 | Copied /home/runner/work/blog/blog/source/20251231-1400-log_module.adoc to /home/runner/work/blog/blog/docs/sources
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.630 | Copied /home/runner/work/blog/blog/source/python3-dev.adoc to /home/runner/work/blog/blog/docs/sources
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.630 | Copied /home/runner/work/blog/blog/source/about_kb4it.adoc to /home/runner/work/blog/blog/docs/sources
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.630 | Copied /home/runner/work/blog/blog/source/20251208-2230.adoc to /home/runner/work/blog/blog/docs/sources
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.630 | Copied /home/runner/work/blog/blog/source/20251226-PyGTK4.adoc to /home/runner/work/blog/blog/docs/sources
     DEBUG |  115 | Util                 | 20/02/2026 23:57:32.630 | 10 documents copied to '/home/runner/work/blog/blog/docs/sources'
     DEBUG |   85 | Deployer             | 20/02/2026 23:57:32.630 | STATS - Copied 10 asciidoctor sources to target path
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.631 | Copied /home/runner/work/blog/blog/var/tmp/Product_GNOME.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.631 | Copied /home/runner/work/blog/blog/var/tmp/Tag_excerpt.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.631 | Copied /home/runner/work/blog/blog/var/tmp/Tag_compiling.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.631 | Copied /home/runner/work/blog/blog/var/tmp/Topic_Development.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.631 | Copied /home/runner/work/blog/blog/var/tmp/bookmarks.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.631 | Copied /home/runner/work/blog/blog/var/tmp/events_2025.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.631 | Copied /home/runner/work/blog/blog/var/tmp/Programming_Language.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.631 | Copied /home/runner/work/blog/blog/var/tmp/Tag_analysis.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.632 | Copied /home/runner/work/blog/blog/var/tmp/events.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.632 | Copied /home/runner/work/blog/blog/var/tmp/all.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.632 | Copied /home/runner/work/blog/blog/var/tmp/events_202512.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.632 | Copied /home/runner/work/blog/blog/var/tmp/Tag_workflow.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.632 | Copied /home/runner/work/blog/blog/var/tmp/Category_Post.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.632 | Copied /home/runner/work/blog/blog/var/tmp/Topic.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.632 | Copied /home/runner/work/blog/blog/var/tmp/Topic_Documentation.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.632 | Copied /home/runner/work/blog/blog/var/tmp/Tag_logging.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.632 | Copied /home/runner/work/blog/blog/var/tmp/events_20260221.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.632 | Copied /home/runner/work/blog/blog/var/tmp/events_2026.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.632 | Copied /home/runner/work/blog/blog/var/tmp/Tag_api.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.632 | Copied /home/runner/work/blog/blog/var/tmp/Bookmark.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.633 | Copied /home/runner/work/blog/blog/var/tmp/20251214-0030.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.633 | Copied /home/runner/work/blog/blog/var/tmp/Product_Libadwaita.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.633 | Copied /home/runner/work/blog/blog/var/tmp/Category.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.633 | Copied /home/runner/work/blog/blog/var/tmp/Tag_resource.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.633 | Copied /home/runner/work/blog/blog/var/tmp/Tag_redirect.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.633 | Copied /home/runner/work/blog/blog/var/tmp/index.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.633 | Copied /home/runner/work/blog/blog/var/tmp/Product.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.633 | Copied /home/runner/work/blog/blog/var/tmp/Topic_Package_management.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.633 | Copied /home/runner/work/blog/blog/var/tmp/events_202601.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.633 | Copied /home/runner/work/blog/blog/var/tmp/Tag_library.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.633 | Copied /home/runner/work/blog/blog/var/tmp/Author_Tomás_Vírseda.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.634 | Copied /home/runner/work/blog/blog/var/tmp/events_20260216.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.635 | Copied /home/runner/work/blog/blog/var/tmp/events_20251208.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.635 | Copied /home/runner/work/blog/blog/var/tmp/events_20251214.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.635 | Copied /home/runner/work/blog/blog/var/tmp/Tag_incremental.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.635 | Copied /home/runner/work/blog/blog/var/tmp/Topic_Automation.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.635 | Copied /home/runner/work/blog/blog/var/tmp/Tag_dependency.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.635 | Copied /home/runner/work/blog/blog/var/tmp/properties.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.635 | Copied /home/runner/work/blog/blog/var/tmp/20260221_0100.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.635 | Copied /home/runner/work/blog/blog/var/tmp/Product_Github_Actions.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.635 | Copied /home/runner/work/blog/blog/var/tmp/python3-dev.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.635 | Copied /home/runner/work/blog/blog/var/tmp/Product_MiAZ.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.635 | Copied /home/runner/work/blog/blog/var/tmp/Status.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.636 | Copied /home/runner/work/blog/blog/var/tmp/Product_Python.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.636 | Copied /home/runner/work/blog/blog/var/tmp/Tag_index.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.636 | Copied /home/runner/work/blog/blog/var/tmp/Programming_Language_Python.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.636 | Copied /home/runner/work/blog/blog/var/tmp/Status_Published.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.636 | Copied /home/runner/work/blog/blog/var/tmp/20251226-PyGTK4.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.636 | Copied /home/runner/work/blog/blog/var/tmp/Tag_template.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.636 | Copied /home/runner/work/blog/blog/var/tmp/20251228-KB4IT-incremental-compiling.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.636 | Copied /home/runner/work/blog/blog/var/tmp/about_kb4it.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.636 | Copied /home/runner/work/blog/blog/var/tmp/Product_KB4IT.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.636 | Copied /home/runner/work/blog/blog/var/tmp/events_20251228.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.636 | Copied /home/runner/work/blog/blog/var/tmp/Tag_page.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.637 | Copied /home/runner/work/blog/blog/var/tmp/Tag_transformation.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.637 | Copied /home/runner/work/blog/blog/var/tmp/stats.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.637 | Copied /home/runner/work/blog/blog/var/tmp/Topic_Troubleshooting.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.637 | Copied /home/runner/work/blog/blog/var/tmp/Tag_filehandler.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.637 | Copied /home/runner/work/blog/blog/var/tmp/events_202602.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.637 | Copied /home/runner/work/blog/blog/var/tmp/Product_Pixi.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.637 | Copied /home/runner/work/blog/blog/var/tmp/about_app.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.637 | Copied /home/runner/work/blog/blog/var/tmp/Product_Mako.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.637 | Copied /home/runner/work/blog/blog/var/tmp/Tag_environment.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.637 | Copied /home/runner/work/blog/blog/var/tmp/Tag_documentation.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.637 | Copied /home/runner/work/blog/blog/var/tmp/Tag_extraction.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.637 | Copied /home/runner/work/blog/blog/var/tmp/20251231-1400-log_module.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.638 | Copied /home/runner/work/blog/blog/var/tmp/Topic_Refactoring.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.638 | Copied /home/runner/work/blog/blog/var/tmp/Tag_vm.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.638 | Copied /home/runner/work/blog/blog/var/tmp/20260216-EAT.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.638 | Copied /home/runner/work/blog/blog/var/tmp/Tag_project.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.638 | Copied /home/runner/work/blog/blog/var/tmp/Tag_blog.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.638 | Copied /home/runner/work/blog/blog/var/tmp/Tag_cache.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.638 | Copied /home/runner/work/blog/blog/var/tmp/Author.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.638 | Copied /home/runner/work/blog/blog/var/tmp/Tag_awesome.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.638 | Copied /home/runner/work/blog/blog/var/tmp/Product_PyGObject.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.638 | Copied /home/runner/work/blog/blog/var/tmp/events_20260111.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.639 | Copied /home/runner/work/blog/blog/var/tmp/Tag_framework.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.639 | Copied /home/runner/work/blog/blog/var/tmp/Product_GTK.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.639 | Copied /home/runner/work/blog/blog/var/tmp/Bookmark_Yes.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.639 | Copied /home/runner/work/blog/blog/var/tmp/Tag.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.639 | Copied /home/runner/work/blog/blog/var/tmp/20251208-2230.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.639 | Copied /home/runner/work/blog/blog/var/tmp/Tag_algorithm.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.639 | Copied /home/runner/work/blog/blog/var/tmp/Tag_build.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.639 | Copied /home/runner/work/blog/blog/var/tmp/Product_Pypi.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  112 | Util                 | 20/02/2026 23:57:32.639 | Copied /home/runner/work/blog/blog/var/tmp/Tag_theme.html to /home/runner/work/blog/blog/var/cache
     DEBUG |  115 | Util                 | 20/02/2026 23:57:32.639 | 85 documents copied to '/home/runner/work/blog/blog/var/cache'
     DEBUG |   92 | Deployer             | 20/02/2026 23:57:32.639 | STATS - Copied 85 html files from temporary path to cache path
